ID	A2ML1	AADACL4	AAMDC	AAR2	ABCA12	ABCB4	ABCB5	ABCB6	ABCC3	ABCC9	ABCE1	ABCF3	ABHD12	ABHD14B	ABLIM1	ABLIM3	ABT1	AC004076.1	AC005520.1	AC005832.4	AC006030.1	AC008764.4	AC010132.3	AC013470.2	AC027796.3	AC097636.1	AC106741.1	AC131160.1	AC132217.2	AC144573.1	ACAP2	ACBD5	ACE	ACMSD	ACO1	ACO2	ACP5	ACRV1	ACSBG1	ACSM5	ACSM6	ACTG1	ACTN1	ACTR3	ADAM12	ADAM15	ADAM19	ADAM32	ADAMTS18	ADAMTS7	ADAMTS8	ADCK2	ADCY2	ADCY8	ADD3	ADGRB3	ADGRD2	ADGRE2	ADGRE5	ADGRG7	ADGRL4	ADGRV1	ADH4	ADHFE1	ADK	ADNP	ADPRH	ADRB2	ADRM1	AEN	AFAP1L2	AGAP1	AGGF1	AGPS	AGR3	AGRN	AHCYL1	AHNAK	AK2	AK8	AKAP3	AKAP4	AKAP6	AKIP1	AKR1C1	AL121845.3	AL160272.2	AL365214.2	AL391628.1	AL445989.1	AL591806.2	AL669918.1	ALDH9A1	ALDOB	ALDOC	ALG10B	ALG2	ALG3	ALG6	ALKBH3	ALOX5AP	ALYREF	AMDHD1	AMPD3	ANGPTL2	ANGPTL5	ANKFY1	ANKLE2	ANKRD20A1	ANKRD24	ANKRD29	ANKRD36	ANKRD36C	ANO2	ANPEP	ANXA1	ANXA7	AP003108.2	AP3S1	AP3S2	APEH	APEX2	APH1A	APLN	APOBEC3B	APOBEC3G	APOBR	APOE	APOL1	APOL4	APPBP2	AQP10	AQP7	ARAP3	ARF4	ARFGAP2	ARHGAP11A	ARHGAP11B	ARHGAP24	ARHGAP32	ARHGDIG	ARHGEF17	ARHGEF19	ARL1	ARL15	ARL2.SNX15	ARL5C	ARL6IP6	ARMC4	ARMC6	ARMC9	ARPC3	ARPC4	ARPP21	ARSA	ARSI	ARSL	ART4	ASAH2	ASAP1	ASB12	ASCC3	ASF1B	ASIC4	ASPH	ASPM	ATAD2	ATAD5	ATG9B	ATIC	ATP11A	ATP11C	ATP13A4	ATP1B2	ATP1B3	ATP2A3	ATP2B1	ATP4B	ATP5F1D	ATP5MC2	ATP5ME	ATP6V0A4	ATP9B	ATR	ATRAID	ATRIP	ATXN7	AUNIP	AURKA	AVPI1	AWAT1	AZU1	B3GAT2	B3GNT7	B3GNT8	B4GALNT2	B4GALT3	B4GALT7	B4GAT1	BACH2	BAG3	BAG5	BAHD1	BAIAP3	BANK1	BASP1	BATF2	BAX	BAZ1B
TCGA-DH-A7UU-01	1.106	0	3.476	15.449	0.086	0.342	0.001	1.065	0.095	0.917	9.123	14.707	19.541	4.625	22.119	4.439	7.492	0.291	0	0	0	0	0	0.009	0.01	0.011	0	0.004	0	0	5.12	27.662	0.469	0.057	9.571	17.652	0.459	0.267	3.637	3.24	0	690.584	3.978	10.915	0.102	13.26	0.279	0.221	0.034	0.338	0.758	11.158	16.567	4.065	38.091	8.417	0.1	0.305	1.629	0	1.827	0.558	0.019	2.351	5.974	20.062	0.973	2.651	15.804	1.764	14.257	9.036	4.906	5.868	0	26.525	218.915	19.936	8.264	1.183	1.244	0	7.564	6.546	1.301	0.01	0.005	0.021	0.006	0	0	0	40.876	0.161	463.906	1.856	5.781	6.007	2.228	3.166	8.776	51.118	0.15	1.878	65.301	0.006	13.153	3.879	0.231	2.904	0.247	0.797	1.191	0.107	0.719	1.309	18.849	0.078	9.188	4.506	16.49	7.357	49.177	21.294	0.442	0.529	1.396	1506.178	1.895	0.567	8.979	0	0.017	2.341	53.27	12.463	1.846	0.047	0.994	11.319	3.95	14.067	0.18	11.968	3.334	0	0.025	13.539	0.024	11.241	1.215	27.323	17.565	5.254	6.568	0.111	0.492	0.036	0.083	11.665	0.127	5.072	4.418	1.961	8.666	1.576	6.925	1.603	0.067	17.481	4.562	2.494	5.405	193.297	42.469	0.328	2.723	0.021	26.363	54.747	10.752	0.056	1.838	1.086	24.707	2.818	1.514	0.554	2.663	4.036	0.011	0.075	6.588	0.651	0.08	0.002	6.906	3.049	71.767	1.558	9.445	11.843	11.497	11.574	0.012	53.971	1.052	19.237	24.429
TCGA-WY-A85D-01	2.361	0.017	3.6	14.855	0.066	0.233	0	1.131	0.402	2.552	9.317	16.172	34.058	6.485	21.418	2.156	7.717	0.316	0	0	0.005	0	0	0	0.012	0.006	0	0.009	0	0	4.492	9.007	0.135	0.04	8.694	13.425	0.631	0.207	3.57	12.551	0	690.584	2.853	9.416	0.083	11.497	0.37	0.161	0	0.263	0.39	8.081	30.12	28.388	29.914	6.788	0.034	0.071	0.831	0.013	0.881	3.087	0.011	7.424	12.644	12.504	1.058	2.685	20.5	1.175	2.952	3.964	6.804	4.98	0.022	22.119	318.823	41.237	9.063	5.868	2.427	0.009	6.114	11.158	4.548	0.034	0.042	0	0.048	0	0.013	0	60.55	0.128	371.1	1.358	7.654	6.945	1.878	8.13	6.986	37.475	0.646	4.403	33.77	0.046	10.713	4.609	0.023	5.476	0.217	0.537	0.876	0.118	0.187	2.628	51.118	0.106	10.953	3.253	20.384	6.231	47.351	16.249	0.247	0.808	3.228	1506.178	2.71	1.674	6.213	0	0.052	1.437	53.971	28.191	0.338	0.018	1.629	8.388	1.737	8.288	0.221	11.533	1.952	0.012	0.007	8.106	0.693	12.169	1.463	37.808	24.429	5.37	8.95	0.251	0.577	0.019	0.077	6.308	0.02	3.695	0.651	16.49	8.184	0.064	1.923	0.746	0.075	26.525	3.978	1.683	5.797	218.915	21.991	0.355	2.145	0	39.388	57.39	17.384	0.013	1.505	0.859	30.327	2.83	1.388	0.34	0.439	7.675	0.018	0.198	6.546	0.459	0.044	0	7.177	4.921	136.028	1.309	40.112	9.091	7.239	15.585	0.02	36.595	1.316	19.435	14.999
TCGA-E1-A7YW-01	1.421	0	2.71	14.067	0.054	0.16	0.004	1.284	0.115	0.603	8.264	14.314	23.22	3.542	44.266	18.667	5.902	0.229	0.004	0	0.001	0	0	0	0.002	0	0	0.018	0	0	4.02	11.158	0.045	0.068	7.835	10.517	0.116	0.174	2.134	13.713	0.001	690.584	3.823	8.361	0.085	8.338	1.277	0.264	0.061	0.166	1.191	6.406	18.849	30.327	61.477	8.892	0.013	0.126	0.96	0	0.497	11.533	0	3.865	6.724	17.289	1.02	2.663	15.122	1.106	1.446	5.797	4.89	4.12	0.01	30.971	318.823	98.74	8.157	2.506	1.99	0	9.571	8.029	3.036	0.035	0.05	0.006	0.002	0	0	0	43.732	0.285	371.1	1.429	7.586	4.639	1.98	5.832	13.425	24.98	0.253	3.012	27.323	0.002	15.725	4.08	0.04	3.19	0.197	0.655	0.854	0.072	0.245	4.579	27.989	0.131	7.311	4.966	12.411	4.389	42.821	5.171	0.168	0.554	1.7	1506.178	1.549	4.303	7.404	0.002	0.021	1.046	39.388	29.914	3.152	0.036	2.449	14.126	3.369	31.177	0.273	8.441	1.647	0	0	6.096	0.119	7.22	1.131	31.64	15.804	6.007	8.922	0.608	0.184	0.001	0.074	16.172	0.008	2.976	1.269	19.541	11.884	0.279	3.253	0.911	0.075	12.113	3.637	1.412	24.429	173.223	14.785	0.129	3.334	0	28.563	47.912	12.01	0.083	1.772	0.808	25.276	1.827	1.54	0.393	0.98	6.366	0.09	0.947	5.354	0.35	0.064	0	8.491	4.685	102.515	1.764	93.08	8.776	8.748	11.116	0.012	46.835	0.529	13.539	16.729
TCGA-QH-A65S-01	1.206	0	3.836	17.481	0.059	0.423	0	0.296	0.053	1.236	9.252	13.314	30.12	7.742	40.463	14.586	8.211	0.168	0	0	0.013	0	0.009	0.009	0	0	0	0.027	0	0	3.026	10.994	0.373	0.071	7.38	16.729	0.651	0.302	9.47	3.215	0.012	690.584	4.08	9.635	0.24	11.032	0.703	0.18	0.235	0.123	2.867	9.155	18.12	14.126	80.932	8.106	0.007	0.134	2.663	2.685	1.754	4.872	0	3.292	10.713	13.26	1.523	3.809	15.952	1.396	9.382	5.507	5.37	6.387	0.229	16.808	136.028	25.125	7.518	3.865	1.719	0.011	6.945	7.177	2.71	0.01	0.031	0	0.008	0	0	0	41.237	0.477	371.1	1.325	7.333	7.447	1.8	5.974	12.943	31.177	0.321	3.517	38.728	0.057	10.253	3.305	0.034	1.99	0.361	0.441	0.562	0.465	0.714	5.043	35.458	0.103	12.315	4.794	18.667	7.05	44.705	27.323	0.289	0.98	2.449	1506.178	2.574	1.446	7.092	0.024	0.085	1.293	57.39	16.9	0.55	0.032	1.099	7.424	2.818	19.044	0.613	12.694	3.95	0	0.017	7.132	0.191	13.153	1.175	33.279	28.388	6.249	9.809	0.746	0.579	0.007	0.174	6.406	0.238	3.421	1.54	6.043	4.714	0.178	4.107	0.774	0.061	19.936	5.186	1.867	3.928	158.854	22.819	0.481	3.166	0.054	29.119	60.55	7.675	0.113	2.06	0.78	40.876	1.905	1.373	0.512	1.007	9.707	0.038	0.193	8.417	0.3	0.045	0	5.886	6.845	77.139	1.629	43.732	11.843	4.826	11.363	0.086	65.301	1.284	19.435	15.449
TCGA-CS-5396-01	0.249	0	3.436	15.872	0.194	0.316	0.017	0.269	1.124	0.541	7.61	12.694	27.019	4.289	14.314	0.813	6.348	0	0.009	0	0.007	0	0	0.008	0.02	0	0	0	0.006	0	7.787	13.483	1.532	0.078	11.363	13.101	4.579	1.446	4.193	2.271	0	690.584	6.986	12.315	0.758	9.445	1.437	0.06	0.059	0.529	4.84	9.669	6.63	0.182	38.396	15.385	0	0.396	4.346	0	3.6	3.113	0	1.301	7.027	14.382	0.854	0.408	14.003	7.154	61.477	12.01	2.987	11.116	0	16.03	37.808	12.113	3.012	1.585	1.54	0.01	8.106	14.126	1.373	0.01	0.012	0	0.015	0	0.022	0	41.995	0.225	218.915	1.895	11.75	6.588	4.521	6.67	4.729	19.338	0.79	1.288	126.158	0.176	17.821	3.152	0.019	1.923	0.212	0.381	0.603	0.321	1.472	6.249	36.319	0.063	8.361	5.728	16.64	6.788	37.177	7.632	0.655	0.59	1.277	371.1	1.737	0.495	9.635	0	0.073	1.514	45.204	34.311	1.199	0.056	3.768	12.739	1.463	12.169	0.261	11.968	5.886	0	0	4.403	0.028	7.859	3.809	23.342	18.305	4.98	10.218	0.426	0.848	0.061	0.067	10.403	0.355	7.404	1.791	39.777	8.666	0.929	2.697	0.546	0.064	16.971	3.502	3.517	1.366	193.297	33.531	0.736	9.22	0	21.642	45.799	5.439	8.002	1.191	1.139	26.183	2.176	2.307	0.117	2.54	8.837	0.031	0.122	0.516	1.175	0.445	0	9.945	5.088	158.854	1.764	8.892	13.207	6.525	0.626	0.017	39.388	1.781	10.669	20.833
TCGA-VM-A8C9-01	0.21	0	8.694	15.585	0.067	0.22	0.014	0.149	2.976	0.508	4.655	13.595	43.732	25.875	22.347	29.486	8.002	0.048	0	0	0	0	0	0.033	0	0	0	0	0	0	2.529	5.254	0.383	0.166	10.829	7.311	0.785	0.07	5.088	2.747	0.025	463.906	17.481	11.158	0.383	12.644	1.206	0.142	0.118	1.728	1.791	15.256	8.239	6.348	15.061	2.123	0	0.238	10.218	0	2.617	0.473	0.043	3.978	7.177	7.859	3.738	5.589	25.594	8.338	16.249	9.541	5.507	4.506	0.045	13.207	39.777	14.999	14.314	3.334	0.911	0	3.074	13.762	1.98	0.023	0	0	0.014	0	0	0	28.191	0.231	193.297	0.541	6.822	11.75	2.782	10.713	49.878	44.266	0.876	3.396	27.019	0.076	2.964	3.408	0	1.827	0.669	0.03	0.054	0.264	0.455	31.177	28.388	0.055	13.041	6.707	24.158	8.867	40.876	27.482	0.071	4.794	7.38	886.982	9.252	3.24	4.036	0.029	0.184	2.471	26.183	30.971	0.285	0.038	1.229	1.878	7.882	9.036	1.585	10.046	4.403	0	0.021	3.101	0.387	10.079	1.568	45.799	53.27	1.665	18.404	6.588	4.872	0.061	0.053	4.761	0.375	2.867	0.603	7.717	4.685	0.063	0.831	0.143	0.307	19.338	0.973	1.124	3.32	318.823	32.593	1.046	5.744	0	65.301	66.451	36.319	0.631	1.412	0.345	53.971	3.557	0.802	0.155	0.741	13.937	0	0.075	6.945	27.989	0.577	0	8.724	15.804	83.035	0.887	36.044	10.291	6.649	12.943	0.253	40.463	4.389	35.76	7.931
TCGA-P5-A5EW-01	1.745	0	2.758	17.652	0.103	0.384	0	0.373	0.04	2.685	10.44	12.315	11.665	4.89	53.971	4.15	6.329	0.062	0	0	0.015	0.027	0.011	0.033	0	0	0	0.013	0	0	8.029	13.153	0.405	0.058	9.981	14.855	0.321	0.065	5.71	6.845	0	690.584	2.134	11.452	0.166	8.808	1.316	0.078	0.043	0.393	0.541	8.95	31.177	39.388	90.526	12.551	0.009	0.225	1.665	0	1.388	6.213	0	3.19	7.909	17.289	1.153	4.535	12.363	1.568	5.99	4.729	5.263	7.424	0.028	17.731	463.906	54.747	6.175	2.697	1.97	0	12.058	9.445	2.976	0	0.138	0	0.012	0	0	0	59.432	0.249	193.297	1.523	6.788	5.405	1.691	6.231	7.54	25.594	0.34	4.178	117.817	0.052	17.044	3.139	0.021	1.781	0.223	0.55	0.665	0.173	0.287	1.603	34.626	0.045	9.351	6.308	20.062	4.995	45.799	11.032	0.314	0.87	1.284	1506.178	1.867	1.496	10.713	0.017	0.043	1.131	57.39	26.183	0.39	0.017	3.517	9.252	1.683	18.484	0.641	9.669	3.334	0	0.036	8.581	0.247	9.22	0.917	22.119	14.933	8.417	5.386	1.183	0.586	0.009	0.182	12.644	0	5.303	0.819	12.217	7.311	0.207	2.818	0.577	0.082	28.191	6.707	1.737	8.607	218.915	15.725	0.387	4.135	0.063	23.477	41.237	5.902	0.094	2.282	0.73	29.486	2.46	2.101	0.473	0.842	9.091	0	0.105	11.277	0.452	0.101	0	6.746	5.507	102.515	2.05	61.477	12.411	8.554	13.041	0.03	68.86	1.244	11.927	22.958
TCGA-S9-A6WI-01	0.558	0.009	1.914	9.155	0.029	0.144	0.001	0.206	0.077	0.689	6.485	13.314	32.103	3.57	17.125	7.564	5.781	0.123	0	0	0.009	0	0	0	0	0.042	0	0.019	0	0	2.494	6.906	0.785	0.049	4.548	19.743	0.218	0.864	6.886	0.426	0	886.982	11.158	8.056	0.092	9.874	1.381	0.086	0.006	0.159	7.469	11.968	9.809	3.652	21.867	12.315	0.008	0.096	2.628	0	1.175	1.576	0	1.952	4.595	10.148	0.626	1.215	17.203	1.316	8.081	16.249	4.906	3.879	0	13.153	60.55	9.007	3.489	1.358	0.73	0	10.752	8.468	1.124	0.003	0.005	0	0.009	0	0.006	0	19.141	0.285	275.465	0.577	5.201	3.865	0.96	6.925	3.851	17.384	0.318	4.521	16.03	0.065	4.135	3.292	0.014	14.451	2.54	0.345	0.669	0.161	0.43	4.7	31.867	0.041	17.731	4.995	18.305	3.753	21.178	10.253	0.039	0.225	0.594	690.584	2.46	0.097	7.954	0	0.128	1.808	30.971	27.482	0.271	0.013	2.07	12.058	48.499	15.515	0.153	15.256	5.902	0	0.055	2.134	0.186	9.541	2.05	23.077	22.709	11.927	9.252	0.842	0.808	0.002	0.103	7.654	0.099	1.7	0.283	4.826	5.507	0.047	1.719	0.279	0.484	16.808	2.663	0.465	2.915	136.028	27.989	0.469	34.626	0	36.044	39.062	15.952	0.043	1.905	0.714	14.52	1.332	1.02	1.013	0.481	24.567	0	0.358	2.927	1.549	0.122	0	6.467	5.287	193.297	0.774	11.665	11.884	5.66	34.907	0.251	218.915	0.495	9.063	12.169
TCGA-DU-6392-01	1.052	0	3.279	15.185	0.024	0.34	0	0.619	0.061	3.383	9.635	12.739	21.867	6.485	36.044	3.991	5.797	0.209	0.002	0	0.021	0	0	0	0.009	0.006	0.001	0.014	0	0	8.441	12.217	0.703	0.086	9.22	22.595	0.333	0.118	6.606	2.156	0.016	690.584	2.029	8.808	0.235	8.468	1.167	0.073	0.026	0.426	1.647	10.363	17.125	9.063	60.55	16.64	0	0.176	1.325	0	1.791	4.966	0	3.448	6.822	16.409	0.665	1.629	14.707	3.012	7.239	7.675	4.777	5.37	0	16.249	126.158	27.019	3.809	1.867	1.97	0	7.007	11.884	1.183	0.019	0.011	0	0.016	0	0	0	56.409	0.155	463.906	1.719	6.63	5.575	0.893	7.38	2.685	30.12	0.719	2.517	218.915	0.07	15.872	3.637	0.038	6.366	0.259	0.714	1.244	0.384	0.499	2.08	32.593	0.074	8.666	5.336	22.819	4.714	54.747	22.473	0.105	0.244	0.448	1506.178	1.638	0.558	8.288	0	0.075	1.358	58.336	28.191	0.651	0.049	3.879	8.338	5.525	13.153	0.594	9.874	3.823	0	0.035	7.404	0.089	9.775	1.001	20.71	15.122	4.609	8.239	0.296	0.414	0.023	0.094	8.979	0.184	5.186	1.366	33.77	5.886	0.305	2.999	0.87	0.124	9.742	4.232	1.549	8.312	193.297	26.863	0.181	3.517	0.02	33.531	63.921	10.953	0.112	1.772	0.887	28.761	2.145	1.455	0.178	1.092	5.287	0	0.675	11.116	0.3	0.065	0.002	8.554	5.541	106.716	1.301	23.342	12.694	7.882	7.564	0.031	75.157	1.665	9.945	19.435
TCGA-DU-A7TJ-01	0.751	0	2.734	22.709	0.124	0.426	0.003	0.283	2.228	1.878	12.315	11.319	24.429	5.171	24.294	2.83	7.154	0.151	0	0	0.005	0.059	0.003	0.017	0.006	0	0	0.011	0.002	0	5.37	6.425	3.768	0.133	9.981	15.725	0.279	0.215	5.575	1.013	0	690.584	39.388	15.515	4.535	11.75	9.635	0.134	0.039	1.046	0.741	8.607	2.867	0.854	20.602	9.252	0.012	0.953	26.363	0.076	2.952	3.907	0.014	0.594	6.864	22.119	3.139	1.373	18.484	6.588	4.12	11.452	5.088	6.707	0.289	33.279	78.952	41.659	8.388	0.797	0.79	0	4.506	8.468	0.073	0.011	0	0.022	0.007	0	0.024	0	49.878	0.106	27.662	1.745	8.312	9.775	2.208	4.218	15.449	37.475	0.188	1.412	53.27	0.014	17.731	5.104	0.055	0.758	0.231	0.554	0.665	0.121	0.562	85.268	21.867	0.071	10.184	4.744	22.23	5.902	56.409	16.1	0.462	1.629	3.796	886.982	8.029	13.713	9.007	0	0.019	21.991	67.615	10.553	3.724	0.144	0.881	5.693	0.086	16.409	0.405	14.638	4.548	0	0.004	9.914	0.047	12.79	2.674	27.989	19.435	1.827	7.286	2.427	1.772	0	0.004	14.586	0.027	5.956	12.01	5.072	4.952	3.6	7.469	1.139	0.082	20.384	12.217	2.029	9.809	218.915	36.044	0.546	9.47	0.022	35.182	42.469	7.697	0.046	2.06	1.167	51.76	2.166	1.576	0.966	4.562	1.532	0	0.028	3.061	3.695	0.492	0.001	7.586	7.05	71.767	1.923	13.37	17.125	5.66	12.269	0.323	5.781	1.638	23.873	35.458
TCGA-DB-A75P-01	2.427	0	1.856	9.874	0.42	0.17	0	0.143	0.484	0.488	4.609	14.067	30.757	13.88	37.475	9.669	7.357	0.056	0	0	0.024	0	0.005	0	0.004	0.043	0	0.02	0	0	3.24	7.764	0.537	0.022	5.043	14.126	0.689	0.145	14.933	1.316	0.007	690.584	10.713	7.404	0.532	11.884	3.489	0.102	0.091	0.358	3.991	10.934	7.787	12.113	34.058	11.158	0.018	0.079	17.125	0.057	2.607	1.35	0.062	2.07	4.317	9.445	1.463	1.229	21.063	7.518	8.029	13.937	2.88	3.204	0.017	21.642	90.526	26.525	6.485	1.895	0.904	0	6.446	9.809	0.562	0	0.015	0	0.011	0	0.019	0	42.821	0.092	318.823	0.598	4.303	7.177	1.16	5.072	5.938	27.989	0.093	2.987	20.833	0.125	7.697	3.57	0.006	5.763	0.348	0.158	0.257	0.316	0.345	22.595	30.12	0.039	13.821	4.418	27.323	5.886	41.237	13.153	0.132	1.488	1.065	1506.178	4.08	0.887	5.558	0	0.048	12.058	35.458	27.482	0.16	0.027	0.719	7.22	26.363	15.122	0.603	13.539	2.563	0	0.057	4.548	0.128	8.239	1.728	24.023	33.035	6.308	15.952	6.525	1.942	0.004	0.051	8.694	0.198	2.807	0.269	2.697	5.186	0.012	1.576	0.154	0.33	17.565	2.758	0.724	11.116	463.906	20.5	0.641	12.739	0.04	46.835	46.298	14.999	0.342	1.842	0.433	25.276	1.381	1.199	0.455	0.473	13.425	0	0.169	3.126	9.22	0.12	0.003	6.588	8.441	117.817	0.819	40.463	10.594	7.198	21.526	0.113	102.515	2.976	19.141	15.317
TCGA-DU-6397-01	1.236	0	3.57	16.9	0.085	0.207	0.003	0.316	0.221	2.437	8.468	12.169	26.687	9.669	37.808	10.79	6.231	0.057	0	0.024	0.026	0.016	0	0	0	0	0	0.019	0.007	0	5.271	11.497	1.167	0.073	10.594	19.141	3.921	0.269	20.384	2.111	0	886.982	5.476	8.666	0.281	9.809	0.693	0.045	0.02	0.177	2.734	12.551	12.01	7.61	34.626	14.314	0.003	0.379	2.156	0	3.357	17.922	0.024	2.94	5.626	14.785	1.124	0.942	15.804	8.922	30.12	8.979	4.166	5.921	0	12.463	106.716	21.178	3.652	1.568	1.933	0	7.697	14.257	2.009	0.012	0.023	0	0.004	0	0.009	0	47.351	0.134	690.584	1.341	8.239	8.13	1.309	7.132	1.222	27.323	0.703	1.737	70.254	0.074	17.044	3.152	0.029	4.477	0.448	0.305	0.562	0.381	0.516	2.574	34.058	0.03	8.607	7.286	23.22	6.175	44.266	20.71	0.259	0.405	1.139	1506.178	2.987	0.342	8.056	0	0.075	1.719	45.799	25.731	0.768	0.027	1.867	7.38	3.012	15.654	0.469	10.553	4.579	0	0.011	5.575	0.238	11.574	1.215	22.347	19.743	6.966	4.966	0.679	0.78	0.003	0.166	12.992	0.298	7.092	0.893	29.914	7.069	0.33	2.239	0.43	0.029	19.237	5.201	1.316	8.002	275.465	24.429	0.408	6.588	0	36.595	67.615	8.694	0.439	1.8	0.659	26.863	2.351	1.754	0.214	1.523	11.533	0	0.073	5.136	0.854	0.117	0.003	8.892	7.54	98.74	1.146	50.515	10.634	7.357	4.418	0.05	52.523	2.176	13.483	20.5
TCGA-DB-A64W-01	0.751	0	1.191	14.638	0.095	0.147	0	0.414	0.135	1.199	7.286	12.504	20.5	4.418	15.385	2.77	7.931	0.021	0.005	0	0.013	0	0.004	0.011	0.003	0.027	0	0.03	0	0.014	5.956	9.505	0.908	0.1	6.192	13.207	0.172	2.029	3.305	0.52	0.024	886.982	6.062	10.915	0.217	8.724	1.728	0.068	0.064	0.193	2.282	9.742	3.936	4.193	28.388	11.968	0.003	0.086	2.156	0.009	1.846	0.929	0.008	1.16	5.525	17.481	0.33	0.426	13.821	6.707	2.88	11.319	6.175	7.632	0	19.338	39.062	3.448	3.921	0.567	1.341	0	6.606	10.184	1.54	0.014	0	0	0.023	0	0	0	29.704	0.251	243.966	2.64	5.507	6.525	1.404	5.886	1.114	44.266	0.169	1.366	31.867	0.029	7.764	3.879	0.013	4.246	1.358	0.603	1.252	0.096	0.842	2.219	25.731	0.08	17.289	4.461	17.565	4.794	41.237	5.476	0.488	0.201	0.264	371.1	1.325	0.78	9.914	0.017	0.068	1.437	55.453	29.314	3.851	0.124	0.797	8.922	16.729	11.032	0.367	14.52	7.333	0	0.005	8.468	0.271	13.595	1.505	27.323	19.541	8.694	3.345	0.159	2.294	0.007	0.307	12.363	0.311	5.99	12.113	20.959	6.249	2.33	8.892	1.933	0.174	22.819	3.215	2.405	1.952	136.028	40.463	0.197	15.585	0.073	30.757	51.118	2.617	0.028	1.887	1.236	18.95	2.02	1.412	1.301	4.178	7.954	0	0.651	3.564	0.259	0.106	0	7.239	5.072	193.297	1.856	6.308	14.126	7.469	10.016	0.155	275.465	0.626	16.49	17.731
TCGA-R8-A73M-01	0.719	0.027	5.456	15.256	0.019	0.187	0	0.79	0.015	0.785	7.447	19.338	36.595	7.198	17.203	9.47	10.363	0.04	0	0	0	0	0	0	0.012	0.013	0	0	0	0	3.823	7.977	0.911	0.017	7.717	13.713	0.283	1.549	2.607	1.229	0	690.584	1.933	8.441	0.117	10.553	0.904	0.137	0	0.112	1.728	14.257	7.492	3.061	24.429	10.829	0	0.038	1.316	0	1.236	6.804	0	4.761	6.213	9.416	0.34	1.16	22.119	5.868	10.869	8.979	5.575	4.857	0	13.88	36.044	4.995	4.714	2.145	2.134	0	4.812	15.317	1.808	0.015	0.018	0	0.035	0	0	0	32.806	0.093	463.906	1.309	6.269	8.748	1.638	11.843	0.942	57.39	0.469	0.465	136.028	0.051	5.589	4.521	0.015	5.938	1.092	0.307	0.917	0.099	0.367	1.252	24.84	0.083	11.75	6.175	28.388	7.586	47.351	8.361	0.301	0.298	0.808	1506.178	2.351	0.195	5.37	0	0.174	1.215	41.659	37.808	0.323	0.029	1.923	5.136	19.743	20.062	0.842	10.253	4.15	0.05	0.075	7.632	0.248	18.95	1.754	31.867	30.757	11.665	10.79	0.73	1.269	0.011	0.235	6.192	0.35	3.476	1.261	60.55	5.525	0.068	1.737	1.026	0.275	21.526	1.905	1.429	6.63	193.297	39.062	0.238	6.043	0	63.921	87.826	28.563	0.081	1.818	0.651	31.64	4.655	1.612	0.375	1.079	10.482	0	1.914	5.541	0.37	0.042	0	12.058	11.032	111.654	1.358	11.711	9.541	8.211	15.061	0	102.515	1.381	20.283	11.319
TCGA-TM-A84H-01	0.045	0	3.113	12.504	0.011	0.608	0.003	0.281	0.837	3.95	5.886	16.172	70.254	9.945	10.016	1.269	5.558	0.034	0	0	0.009	0	0.006	0.097	0	0	0	0.037	0.005	0	8.239	7.564	3.215	0.088	13.153	6.467	6.024	0.103	0.417	0.387	0	1506.178	30.573	11.792	3.166	49.177	2.341	0.153	0.004	7.311	6.67	3.665	14.638	15.385	8.056	1.514	0.231	0.698	3.502	0	4.389	17.922	0.017	1.301	3.408	14.855	1.16	1.284	22.347	5.66	14.314	7.404	3.724	2.674	0	87.826	44.266	33.77	5.902	1.206	0.255	0	0.034	10.046	0.071	0.025	0	0	0.018	0	0.072	0.008	43.226	0.064	19.743	0.622	12.551	7.909	1.647	5.744	16.64	28.563	0.311	0.856	4.761	0.018	8.441	3.529	0.04	0.445	0.414	0.251	0.217	0.3	2.294	11.75	24.023	0.055	11.452	2.94	22.119	5.626	51.76	9.123	0.207	0.631	4.036	275.465	4.15	0.07	6.406	0	0.005	1.999	98.74	20.283	0.348	0.065	0.314	5.456	8.607	13.314	0.43	15.585	10.994	0.01	0.007	4.193	0.917	9.809	1.933	34.907	20.5	0.646	14.19	1.175	5.763	0	0.142	10.114	0	4.685	0.831	0.524	2.029	0.149	2.134	0.296	0.123	12.694	15.185	1.709	0.436	218.915	193.297	1.827	16.323	0.093	37.177	46.835	10.752	0	1.887	0.797	21.991	1.316	0.703	0.309	0.408	6.286	0.015	0.659	4.506	0.291	0.24	0.004	6.155	7.518	173.223	0.876	26.863	6.503	12.169	93.08	0.04	78.952	0.373	36.319	15.256
