"ID"	"Beta"	"HR"	"P-value"	"GP1"	"GP2"	"Hr-Inv-lst"	"Concordance"	"Std_Error"
"CGB8"	"1.78198603286185"	"5.94164501069535"	"3.51103987974747e-05"	"150"	"8"	"0.168303558728254"	"0.57830223197951"	"0.0350066402975311"
"CHAF1A"	"0.993163479774587"	"2.6997616187875"	"0.0054690758361902"	"77"	"81"	"0.370403073012466"	"0.632089279180388"	"0.0423092537270475"
"CHAT"	"1.58890291899611"	"4.8983720684942"	"0.00073155813432849"	"145"	"13"	"0.204149457415024"	"0.567325283571167"	"0.0354319116948706"
"CHCHD1"	"-1.18218870486257"	"0.306606931593611"	"0.0157203098566824"	"12"	"146"	"3.26150486814643"	"0.581595316502012"	"0.0410545282719494"
"CHEK1"	"0.850482344347319"	"2.34077563957003"	"0.00875456353698786"	"95"	"63"	"0.427208820484687"	"0.676362971094036"	"0.0395545756610896"
"CHL1"	"2.1392048170604"	"8.49268170754016"	"0.00489916197283124"	"155"	"3"	"0.117748437353087"	"0.536040980607391"	"0.0269391645936801"
"CHMP4C"	"0.767890356111568"	"2.15521471885419"	"0.0230092996917585"	"93"	"65"	"0.463990892068353"	"0.575192096597146"	"0.0458467469491489"
"CHMP5"	"-0.812342427023962"	"0.443817238174583"	"0.0167942499220389"	"32"	"126"	"2.25317971900549"	"0.595316502012441"	"0.0446420488334107"
"CHP2"	"-0.714480256153812"	"0.489446432471119"	"0.02794939209188"	"53"	"105"	"2.04312450486399"	"0.596414196853275"	"0.0467694867788299"
"CHRNA1"	"1.52735878125027"	"4.60599530119967"	"7.19446898852645e-05"	"136"	"22"	"0.217108341326258"	"0.627149652396634"	"0.044058895371056"
"CHRND"	"1.04773982460481"	"2.85119961882441"	"0.00111810835156403"	"106"	"52"	"0.350729564285055"	"0.641968532747896"	"0.0451579231962965"
"CHST14"	"0.976688530506642"	"2.65564756924285"	"0.0413846254484603"	"41"	"117"	"0.376555990177984"	"0.579034028540066"	"0.032724317864787"
"CHST15"	"-1.90826034665735"	"0.148338219339756"	"1.82785420789208e-06"	"14"	"144"	"6.74135097785949"	"0.625686059275521"	"0.0417590944482826"
"CIAO2A"	"1.0754573134892"	"2.93133313224004"	"0.000951986420333495"	"104"	"54"	"0.341141710916981"	"0.624405415294548"	"0.0469790601486416"
"CIBAR2"	"1.25973700696265"	"3.52449444796829"	"0.000907150144622646"	"74"	"84"	"0.283728635344129"	"0.688437614343213"	"0.0308409629229818"
"CILP2"	"1.46653991015419"	"4.33421240171601"	"0.0174792387764345"	"152"	"6"	"0.230722425971574"	"0.539882912550311"	"0.0299355033550267"
"CIP2A"	"1.27879234500798"	"3.59229884731943"	"0.000525119452340193"	"130"	"28"	"0.278373276417745"	"0.602634467618002"	"0.042744934080461"
"CISD1"	"-0.699454932854298"	"0.496856049906247"	"0.0325756879333044"	"57"	"101"	"2.01265537611687"	"0.600256128796195"	"0.0466764134951931"
"CISH"	"0.796812262854898"	"2.21845778460525"	"0.0145784223393135"	"114"	"44"	"0.450763592140176"	"0.612696670325649"	"0.0470432459045033"
"CKAP2"	"1.38680053358248"	"4.00202520235797"	"0.0027153842633465"	"144"	"14"	"0.249873488905269"	"0.542810098792536"	"0.0276771514486428"
"CKAP2L"	"1.24974809323192"	"3.48946382718202"	"0.000109996536690729"	"123"	"35"	"0.28657697844874"	"0.664837175265276"	"0.0449547246572883"
"CKAP4"	"1.22136768973205"	"3.39182352494459"	"0.000432104529672937"	"120"	"38"	"0.294826659655395"	"0.639590193926089"	"0.0453693912554606"
"CKS2"	"0.738324471111"	"2.09242665440947"	"0.0385919844768144"	"70"	"88"	"0.477914003768139"	"0.618551042810099"	"0.0396017429134467"
"CLDN12"	"1.12044382110064"	"3.06621475215663"	"0.00148776465440797"	"128"	"30"	"0.326135016895554"	"0.626600804976217"	"0.0445254950973598"
"CLDN14"	"1.03944178702123"	"2.82763814940685"	"0.00714755693615916"	"137"	"21"	"0.353652040028449"	"0.567142334431028"	"0.0378793199465661"
"CLDN18"	"1.14458229978082"	"3.14112903249382"	"0.0386649735570036"	"143"	"15"	"0.31835686775531"	"0.538053421148921"	"0.0312867650291199"
"CLDN20"	"1.03965675669873"	"2.82824607120794"	"0.00228397237191874"	"128"	"30"	"0.35357602373435"	"0.576472740578119"	"0.0405082848451678"
"CLDN4"	"0.679292110755096"	"1.97248093985852"	"0.0362179785555418"	"85"	"73"	"0.506975748050435"	"0.590193926088547"	"0.0467878143339329"
"CLEC9A"	"-1.90427694084774"	"0.148930289108651"	"1.54597755086128e-06"	"17"	"141"	"6.71455085453074"	"0.64306622758873"	"0.0431163993958901"
"CLIC1"	"1.20082298510502"	"3.32285045418444"	"0.00818556994995731"	"52"	"106"	"0.300946435534198"	"0.592389315770216"	"0.0361416746976995"
"CLIC6"	"0.986263154718693"	"2.68119651234296"	"0.0489164150002821"	"140"	"18"	"0.372967813211927"	"0.546652030735456"	"0.03462829955183"
"CLN6"	"0.889752060957195"	"2.43452596241714"	"0.0123780373206213"	"120"	"38"	"0.410757582969927"	"0.578851079399927"	"0.0444388697040453"
"CLPB"	"1.20480387150191"	"3.3361047086933"	"0.0472317113133397"	"155"	"3"	"0.29975078341941"	"0.523966337358214"	"0.0198567594299641"
"CLSPN"	"0.991299456154923"	"2.69473388672405"	"0.00200079677919475"	"101"	"57"	"0.371094156987681"	"0.640321990486645"	"0.0461640525065169"
"CLSTN2"	"-1.25225726642693"	"0.285858808559225"	"0.0112559521452828"	"13"	"145"	"3.49823049022055"	"0.557446030003659"	"0.0342855893158768"
"CMBL"	"1.18020108921555"	"3.25502868824799"	"0.00989798299415511"	"143"	"15"	"0.307216954372911"	"0.566227588730333"	"0.0372304316996146"
"CMTM3"	"1.28410596264977"	"3.61143775323169"	"0.00300005889021383"	"139"	"19"	"0.27689803018345"	"0.591840468349799"	"0.0417532472187539"
"CMTM6"	"1.27799955423179"	"3.58945203454052"	"0.00015029274284127"	"107"	"51"	"0.278594055687948"	"0.636845956824003"	"0.0460673061365365"
"CNIH4"	"1.48075911543188"	"4.39628169982808"	"0.016038125269682"	"150"	"8"	"0.227464950673908"	"0.537870472008782"	"0.0293848235085084"
"CNNM3"	"0.95822923600422"	"2.6070758675487"	"0.027703760521779"	"140"	"18"	"0.383571499566773"	"0.535126234906696"	"0.0340930571789204"
"CNRIP1"	"-1.39242907216416"	"0.248471016968706"	"0.000130486960443176"	"30"	"128"	"4.02461426769121"	"0.637577753384559"	"0.0444400275686659"
"CNTN1"	"-1.39520654126347"	"0.247781853904595"	"0.00266015759844374"	"14"	"144"	"4.03580804744901"	"0.561287961946579"	"0.0326877448551809"
"CNTN3"	"-0.921380059384892"	"0.39796944046978"	"0.0040828470416196"	"62"	"96"	"2.51275575033992"	"0.653677277716795"	"0.0450729260284506"
"COG1"	"-0.962325226634207"	"0.382003607526232"	"0.0194660908379958"	"24"	"134"	"2.61777632540114"	"0.580680570801317"	"0.0421458855342329"
"COL19A1"	"5.01992621352832"	"151.400132100339"	"0.000386640321458661"	"157"	"1"	"0.00660501405201722"	"0.526527625320161"	"0.0255507764063118"
"COL1A2"	"0.911129769895517"	"2.48713083226085"	"0.0180738363658143"	"138"	"20"	"0.402069721073331"	"0.576106842297841"	"0.0393639186783706"
"COL20A1"	"1.16203649996938"	"3.19643619448435"	"0.0167580157514728"	"147"	"11"	"0.312848415909431"	"0.550859860958653"	"0.0344692241583435"
"COL22A1"	"0.87086309681298"	"2.3889718779787"	"0.0232130583906501"	"133"	"25"	"0.418590109501874"	"0.584705451884376"	"0.0431971943818241"
"COL2A1"	"0.878826005199722"	"2.40807098347579"	"0.0147636935734874"	"126"	"32"	"0.415270150615165"	"0.59165751920966"	"0.0466274443140329"
"COL4A1"	"0.980553258858633"	"2.66593078381277"	"0.0150041146770394"	"138"	"20"	"0.375103512091119"	"0.566410537870472"	"0.0382867602829662"
"COL4A2"	"1.0671131154429"	"2.90697527277409"	"0.00435540537446312"	"134"	"24"	"0.344000174121094"	"0.581778265642152"	"0.0408645171579854"
"COL4A5"	"-0.873061003036859"	"0.417671098015441"	"0.0387533121660055"	"15"	"143"	"2.39422838868068"	"0.551957555799488"	"0.0363870644069006"
"COL5A2"	"1.00370733914615"	"2.72837812472522"	"0.00509361847790207"	"135"	"23"	"0.36651811233119"	"0.617087449688986"	"0.0436508596351995"
"COL6A2"	"1.05980529917918"	"2.88580906517246"	"0.00190241731255455"	"122"	"36"	"0.346523272127929"	"0.636480058543725"	"0.0455697297271209"
"COL8A1"	"0.968310177800633"	"2.63349056644943"	"0.00599614221789246"	"128"	"30"	"0.379724162577213"	"0.584522502744237"	"0.0430521927364883"
"COL8A2"	"-1.07253106064317"	"0.342141439835862"	"0.0196864415160539"	"14"	"144"	"2.9227678485241"	"0.542261251372119"	"0.0303351516933743"
"COL9A3"	"3.03024825472876"	"20.7023714130944"	"0.000213099782852102"	"155"	"3"	"0.0483036450291629"	"0.545554335894621"	"0.0312193743594344"
"COLEC11"	"0.809155425005836"	"2.24601026130025"	"0.030369110735799"	"132"	"26"	"0.44523394092647"	"0.566044639590194"	"0.0401785880810757"
"COPB1"	"1.87022675427634"	"6.48976781506003"	"0.0127697949974202"	"155"	"3"	"0.154088717577757"	"0.523417489937797"	"0.0173847246169547"
"COPG1"	"1.06279772543345"	"2.89445756953599"	"0.0063670226584012"	"136"	"22"	"0.345487876735505"	"0.576838638858397"	"0.0412357534263128"
"COPS3"	"0.700623776207793"	"2.01500923035157"	"0.0354084639487946"	"91"	"67"	"0.496275642283546"	"0.613977314306623"	"0.0442895605688801"
"COPS4"	"-0.652416493277487"	"0.520785779651345"	"0.0446644443437257"	"52"	"106"	"1.92017531790034"	"0.578851079399927"	"0.0472044829791282"
"COPZ1"	"0.921396759607811"	"2.5127977142715"	"0.00461688741512601"	"105"	"53"	"0.397962794346905"	"0.597877789974387"	"0.0473312827089369"
"COPZ2"	"0.693910788572549"	"2.00152779927085"	"0.0361170728704458"	"112"	"46"	"0.4996183417309"	"0.579948774240761"	"0.0455919488298045"
"COQ2"	"0.97819753389574"	"2.65965797552242"	"0.00391570232145622"	"103"	"55"	"0.375988194423223"	"0.602451518477863"	"0.0463836232801349"
"CORO1C"	"0.734146833487275"	"2.0837034878943"	"0.0273204045777737"	"125"	"33"	"0.479914731539158"	"0.585986095865349"	"0.0449733568925753"
"CORO6"	"-0.892216688633776"	"0.409746464989081"	"0.0339061922122364"	"108"	"50"	"2.44053356269138"	"0.598060739114526"	"0.0325631385936643"
"COTL1"	"2.09013964979447"	"8.086044299886"	"0.0433073282593707"	"157"	"1"	"0.12366986414038"	"0.513721185510428"	"0.0136007856247476"
"COX4I1"	"-1.46002356942414"	"0.232230801119004"	"0.00342276205630539"	"13"	"145"	"4.30606101852769"	"0.573911452616173"	"0.0381826304282986"
"COX7A2"	"-1.02078118937937"	"0.360313357234682"	"0.00174966937488998"	"55"	"103"	"2.77536200066175"	"0.639041346505671"	"0.0444395519756217"
"CPB1"	"-0.70643865340291"	"0.49339823436335"	"0.0380326961836818"	"37"	"121"	"2.02676039424895"	"0.59915843395536"	"0.0465315484303093"
"CPE"	"-1.15126059370571"	"0.316237870538085"	"0.000566989068217729"	"36"	"122"	"3.16217661818454"	"0.623307720453714"	"0.0455530179835534"
"CPEB3"	"-0.779884728098611"	"0.458458855683432"	"0.0184524988518087"	"67"	"91"	"2.18122081753505"	"0.594218807171606"	"0.0461724488117753"
"CPLANE2"	"-0.931249045092517"	"0.394061202642139"	"0.0208644153898521"	"15"	"143"	"2.53767687175267"	"0.560373216245884"	"0.0370034205992591"
"CRB1"	"0.997916220173568"	"2.71262342510319"	"0.0127009399042235"	"147"	"11"	"0.368646820176287"	"0.529454811562386"	"0.0254565473856891"
"CRCP"	"0.713322000719606"	"2.04075941475711"	"0.0270082974534363"	"92"	"66"	"0.490013664897888"	"0.602817416758141"	"0.0468183527662122"
"CRIPT"	"1.65118197263686"	"5.21313797351953"	"0.00108201195098005"	"147"	"11"	"0.191823044983571"	"0.561653860226857"	"0.031456636729753"
"CRISP1"	"1.65312548067564"	"5.22327960105338"	"0.00873937351613157"	"151"	"7"	"0.191450597398295"	"0.539334065129894"	"0.0264639413433316"
"CRY2"	"-0.928822048846478"	"0.395018749212607"	"0.00894920415217903"	"91"	"67"	"2.53152540732131"	"0.633918770581778"	"0.0396625707236405"
"CRYAA"	"-0.762993023292532"	"0.466268783134433"	"0.046197458896819"	"109"	"49"	"2.1446857181337"	"0.556714233443103"	"0.0405906448753358"
"CRYAB"	"-1.00682403017228"	"0.365377566906666"	"0.00490005413408802"	"89"	"69"	"2.73689490152921"	"0.62221002561288"	"0.0407850106805538"
"CRYBB1"	"-1.09639579546166"	"0.334072983814468"	"0.000928106867323875"	"49"	"109"	"2.99335788420222"	"0.66794731064764"	"0.0427133599868802"
"CRYGA"	"-1.03835998512326"	"0.354034828489884"	"0.00461138266089086"	"26"	"132"	"2.82458085907944"	"0.596231247713136"	"0.0442189999299175"
"CRYGN"	"-1.24981143796584"	"0.286558825881234"	"0.0190556752701466"	"115"	"43"	"3.48968487334065"	"0.601353823637029"	"0.0258576567038721"
"CRYL1"	"-0.845787637191731"	"0.429219156067208"	"0.0266648354500543"	"101"	"57"	"2.32981213877467"	"0.60300036589828"	"0.03441232954481"
"CSDC2"	"-1.26062357337713"	"0.283477202537617"	"0.000591091942272744"	"78"	"80"	"3.52762053190962"	"0.670325649469448"	"0.0340503359947549"
"CSF1R"	"-1.09012610523013"	"0.336174097721655"	"0.00599453939674601"	"24"	"134"	"2.97464916772969"	"0.587449688986462"	"0.0422601578353035"
"CSN3"	"2.09013964979447"	"8.086044299886"	"0.0433073282593707"	"157"	"1"	"0.12366986414038"	"0.513721185510428"	"0.0136007856247476"
"CSNK1E"	"-0.666798202056634"	"0.513349590952888"	"0.0365349891005645"	"51"	"107"	"1.94799025386147"	"0.601902671057446"	"0.0469164222080578"
"CSNKA2IP"	"-1.11883295440269"	"0.326660800303102"	"0.000879714861710257"	"70"	"88"	"3.06127946503566"	"0.632089279180388"	"0.0447763154773344"
"CST2"	"0.953310656772152"	"2.59428424242933"	"0.033654464127667"	"146"	"12"	"0.385462773756657"	"0.563849249908525"	"0.0377989836200088"
"CT45A10"	"0.829798230613011"	"2.29285606542617"	"0.0378146498436292"	"49"	"109"	"0.436137276595307"	"0.58964507866813"	"0.0357169263383357"
"CTC1"	"-1.00812439812934"	"0.36490275041142"	"0.00549925906882251"	"31"	"127"	"2.74045618694987"	"0.625503110135382"	"0.0453532124561714"
"CTHRC1"	"1.47849750716425"	"4.38635026752676"	"6.91540036703272e-05"	"133"	"25"	"0.227979969452793"	"0.631906330040249"	"0.0434585706711258"
"CTIF"	"-1.07073188060752"	"0.342757567980308"	"0.00262977115596117"	"29"	"129"	"2.9175139906975"	"0.624771313574826"	"0.0454650420782924"
"CTNNA1"	"1.29124022642951"	"3.6372948287138"	"0.000646910047984687"	"136"	"22"	"0.274929596607272"	"0.619282839370655"	"0.0443657316956825"
"CTNND2"	"-0.883304222833394"	"0.413414638298866"	"0.0285628538704889"	"19"	"139"	"2.41887903175088"	"0.564398097328943"	"0.0391982236087642"
"CTNS"	"0.94411845032849"	"2.57054631521088"	"0.0349256295928985"	"147"	"11"	"0.389022362321436"	"0.549762166117819"	"0.0309911250852048"
"CTRL"	"0.906777036878065"	"2.47632854256532"	"0.0471081947041196"	"141"	"17"	"0.403823637619612"	"0.55726308086352"	"0.0393040867885572"
"CTSK"	"1.64095799218391"	"5.16011049066561"	"0.0033358667470211"	"149"	"9"	"0.193794299910622"	"0.563666300768386"	"0.0353749374515963"
"CTSS"	"0.848502329214378"	"2.33614545381249"	"0.0294709719825153"	"134"	"24"	"0.428055538394684"	"0.570069520673253"	"0.0410540607446679"
"CUEDC2"	"-0.715090626208364"	"0.489147780178912"	"0.027742066540246"	"77"	"81"	"2.04437194754158"	"0.614343212586901"	"0.0443652687596162"
"CWC27"	"-0.646679602529454"	"0.52378205721308"	"0.0423134002359252"	"69"	"89"	"1.90919101986953"	"0.606659348701061"	"0.0463975718417208"
"CWF19L1"	"-0.71843450207493"	"0.487514862380336"	"0.0285167648368808"	"79"	"79"	"2.05121951588801"	"0.577936333699232"	"0.0466552704558004"
"CWH43"	"0.799684720888848"	"2.22483937252548"	"0.0396513418263081"	"129"	"29"	"0.449470650487846"	"0.591291620929382"	"0.0442500297872959"
"CXCL10"	"0.801585239666189"	"2.22907174210453"	"0.0129576268601518"	"93"	"65"	"0.448617234300351"	"0.613794365166484"	"0.0452348087109652"
"CXCL16"	"0.863090427843743"	"2.37047516791869"	"0.0458504364142491"	"134"	"24"	"0.421856349112492"	"0.547017929015734"	"0.0374247795762359"
"CXCL9"	"0.701983566074293"	"2.01775108323331"	"0.0445531446197372"	"137"	"21"	"0.495601270300184"	"0.587449688986462"	"0.0447940453265965"
"CXCR6"	"0.880207995996172"	"2.41140121605751"	"0.0111243266886966"	"127"	"31"	"0.414696647468288"	"0.582875960482986"	"0.0443684867730394"
"CYB561D2"	"0.82684040570312"	"2.28608421854683"	"0.0169144342003803"	"111"	"47"	"0.437429204001792"	"0.606659348701061"	"0.0461844875010292"
"CYP27B1"	"0.888146837302278"	"2.43062113864998"	"0.0454624901278161"	"38"	"120"	"0.411417470250186"	"0.584339553604098"	"0.0324228102152786"
"CYP2D6"	"-0.766291424930147"	"0.464733375004951"	"0.0164115499967418"	"52"	"106"	"2.15177143236021"	"0.606293450420783"	"0.0474739875886448"
"CYP2E1"	"-1.03818296094142"	"0.35409750676336"	"0.00244165893873046"	"42"	"116"	"2.82408088421896"	"0.622392974753019"	"0.0456816721643676"
"CYP3A4"	"-0.710321930669711"	"0.491485947589327"	"0.0282284498682116"	"41"	"117"	"2.03464616822692"	"0.60117087449689"	"0.0468476799374021"
"CYP3A43"	"-2.00115757609139"	"0.135178712986889"	"1.40377948306769e-06"	"11"	"147"	"7.39761444612205"	"0.626966703256495"	"0.0431925207819448"
"CYP3A5"	"0.840080930829811"	"2.31655444986874"	"0.00840801202627203"	"116"	"42"	"0.431675586151951"	"0.632272228320527"	"0.0465630426328612"
"CYP4F22"	"1.3129367065697"	"3.71707365403101"	"0.00203638405446337"	"143"	"15"	"0.269028836411552"	"0.55543358946213"	"0.0311335279257947"
"CYP4V2"	"0.897022558583324"	"2.4522906785572"	"0.0132127124304503"	"113"	"45"	"0.407782001026219"	"0.603732162458836"	"0.0457568682188584"
"CYP7B1"	"1.27972240606436"	"3.59564145875561"	"0.0377696607914048"	"153"	"5"	"0.278114492635226"	"0.536406878887669"	"0.028962157162536"
"CYS1"	"-1.27624462216029"	"0.279083398587389"	"0.000386807976599355"	"25"	"133"	"3.58315831418711"	"0.603549213318697"	"0.0420715718192944"
"CYSLTR2"	"0.895380361256489"	"2.44826683823446"	"0.018381146224072"	"127"	"31"	"0.408452209695059"	"0.56494694474936"	"0.0415870413169543"
"DAAM2"	"-0.83066474991307"	"0.435759518918458"	"0.0125519492000436"	"31"	"127"	"2.29484373050982"	"0.598792535675082"	"0.0456372796099585"
"DACH1"	"-1.22493050745641"	"0.293778115002653"	"0.0233802235268978"	"10"	"148"	"3.40392952685045"	"0.542993047932675"	"0.0287039080469031"
"DAG1"	"1.09040098478018"	"2.97546695034519"	"0.0462640190381282"	"147"	"11"	"0.33608170303622"	"0.54957921697768"	"0.0359916301058835"
"DAND5"	"-0.863824183468636"	"0.421546923178826"	"0.0425970417985261"	"14"	"144"	"2.37221515569166"	"0.569337724112697"	"0.0387127535824846"
"DAPK1"	"-1.04766182923826"	"0.350756920632805"	"0.0132580207845816"	"14"	"144"	"2.8509772471371"	"0.560739114526162"	"0.0361715828630362"
"DARS2"	"0.841976917374139"	"2.32095077230201"	"0.024730717798689"	"131"	"27"	"0.430857910445107"	"0.550493962678375"	"0.0385541907185184"
"DBF4"	"0.861969612107585"	"2.36781979042074"	"0.00664831832226006"	"109"	"49"	"0.422329437419859"	"0.585437248444932"	"0.0464886217495881"
"DCAF8"	"-1.26381452241332"	"0.282574082902073"	"0.0100705974847888"	"9"	"149"	"3.53889496775454"	"0.566410537870472"	"0.037524508106031"
"DCBLD1"	"1.17349790939914"	"3.23328261100176"	"0.000933137730316361"	"136"	"22"	"0.309283202339733"	"0.59549945115258"	"0.0425619154295888"
"DCBLD2"	"0.905179390175153"	"2.47237540313491"	"0.0287974697608462"	"122"	"36"	"0.404469320772252"	"0.575557994877424"	"0.0433769888746174"
"DCK"	"-0.772915768338015"	"0.461664995755273"	"0.0390894918407885"	"24"	"134"	"2.16607282162258"	"0.56110501280644"	"0.0404746208572633"
"DCLRE1A"	"0.84447997053107"	"2.32676751222736"	"0.0310998406796631"	"137"	"21"	"0.429780798788412"	"0.534943285766557"	"0.0341646633782504"
"DCPS"	"1.44330662481538"	"4.23467517403039"	"0.00810371610011476"	"151"	"7"	"0.236145621305882"	"0.535858031467252"	"0.0236489804119279"
"DDB2"	"1.49277862880576"	"4.44944170521749"	"0.000100255926736936"	"131"	"27"	"0.224747297807584"	"0.61452616172704"	"0.0427353237801581"
"DDHD2"	"-0.710193922759181"	"0.491548865705456"	"0.0280477753153284"	"46"	"112"	"2.03438573409142"	"0.56110501280644"	"0.0453290373511118"
"DDIAS"	"0.682277751202871"	"1.97837885888664"	"0.0404164991049852"	"121"	"37"	"0.505464358107205"	"0.587998536406879"	"0.0452886244185017"
"DDTL"	"-0.639925071773948"	"0.527331934609203"	"0.0490108634461844"	"33"	"125"	"1.89633878468044"	"0.568240029271862"	"0.0452572627004225"
"DDX50"	"-1.31700104908729"	"0.267937630093507"	"0.00383606024096708"	"11"	"147"	"3.73221185710649"	"0.572081961214782"	"0.0382697123955917"
"DEFB106A"	"3.02923963670233"	"20.6815011549258"	"0.00467187540318459"	"157"	"1"	"0.0483523895344427"	"0.520490303695573"	"0.0199765839267015"
"DEGS1"	"1.71022070193021"	"5.53018186476011"	"0.00643041179455744"	"153"	"5"	"0.180825879592186"	"0.532199048664471"	"0.0208927238988273"
"DEGS2"	"-1.17718618742327"	"0.308144580968162"	"0.00595442921525955"	"17"	"141"	"3.24522987507388"	"0.571899012074643"	"0.0381927946264662"
"DEK"	"1.01860729348273"	"2.76933520578262"	"0.0336894364063744"	"32"	"126"	"0.3610974929694"	"0.586900841566045"	"0.0324221811728341"
"DENND2D"	"0.749637205944273"	"2.1162321208931"	"0.0447382674305653"	"133"	"25"	"0.472537955608564"	"0.57061836809367"	"0.042352743432022"
"DEPDC1"	"1.20257673793663"	"3.32868302552681"	"0.000197044277858062"	"104"	"54"	"0.300419112403091"	"0.680204903036956"	"0.045007707281931"
"DEPDC1B"	"1.05563422667455"	"2.87379721489135"	"0.00102594059105572"	"107"	"51"	"0.347971664395188"	"0.627332601536773"	"0.0467850561394961"
"DERL1"	"0.750832607125414"	"2.11876337990356"	"0.0432083948354187"	"134"	"24"	"0.471973420668389"	"0.531467252103915"	"0.0344528222055792"
"DESI2"	"0.897894232313089"	"2.45442920783393"	"0.00546870967121582"	"96"	"62"	"0.40742670304291"	"0.639956092206367"	"0.044458407524993"
"DGCR6L"	"-1.22530751930218"	"0.293667378049152"	"0.0113198635064665"	"7"	"151"	"3.40521309054841"	"0.559824368825466"	"0.0346933033085688"
"DHH"	"0.991952301320915"	"2.69649370509759"	"0.00285125673649918"	"118"	"40"	"0.370851969025386"	"0.581046469081595"	"0.0451881532665007"
"DHRS3"	"-1.0000832598604"	"0.3678488128556"	"0.0201891066097754"	"18"	"140"	"2.7185081616467"	"0.587998536406879"	"0.0438536993453078"
"DHRS7B"	"0.924995543004577"	"2.5218570204279"	"0.00470141338924848"	"115"	"43"	"0.396533186417651"	"0.615806805708013"	"0.0460526519301971"
"DHRS9"	"-1.21139972512676"	"0.297780177187483"	"0.00781556662282547"	"10"	"148"	"3.35818189593728"	"0.541346505671423"	"0.0273511238377816"
"DHX8"	"0.986895407278399"	"2.68289224170909"	"0.0409921972603375"	"147"	"11"	"0.37273207788732"	"0.539151115989755"	"0.0319303743761364"
"DIAPH1"	"1.83434073621515"	"6.2610051305909"	"0.00354513103935374"	"151"	"7"	"0.159718763863339"	"0.542444200512258"	"0.0284816143687953"
"DIAPH3"	"0.971492333145504"	"2.64188409019654"	"0.00225321583715065"	"104"	"54"	"0.378517741830833"	"0.612147822905232"	"0.0469573180565129"
"DIO2"	"1.18576831459512"	"3.27320070348942"	"0.0310177014409477"	"145"	"13"	"0.305511360465597"	"0.541712403951701"	"0.0294758947817266"
"DIPK2B"	"0.709872466652188"	"2.0337318734726"	"0.0354473436985511"	"101"	"57"	"0.491706902489806"	"0.549945115257958"	"0.0463139343967052"
"DIRAS3"	"0.881007101104038"	"2.4133289492145"	"0.00816361829982037"	"113"	"45"	"0.414365393630025"	"0.641053787047201"	"0.0458294551495529"
"DISP3"	"-0.814067582742745"	"0.443052244384486"	"0.0224516872870569"	"27"	"131"	"2.25707015972633"	"0.598609586534943"	"0.0446531141692451"
"DKC1"	"1.0676872900382"	"2.90864486339727"	"0.0432695232471986"	"32"	"126"	"0.343802714653865"	"0.596597145993414"	"0.0216983333388895"
"DLC1"	"1.5945585338698"	"4.92615386193144"	"1.45586270973411e-05"	"136"	"22"	"0.202998125520976"	"0.636663007683864"	"0.0431965119047452"
"DLGAP2"	"-0.675296870777833"	"0.509005289379257"	"0.0389913700973853"	"40"	"118"	"1.96461612652301"	"0.530369557263081"	"0.0416082804158199"
"DLGAP5"	"0.939889354150742"	"2.55969818268087"	"0.00426565157744103"	"123"	"35"	"0.390671059098328"	"0.623856567874131"	"0.0455915926453657"
"DLL3"	"-0.831560853329567"	"0.435369208230273"	"0.0131554806383753"	"41"	"117"	"2.29690106947363"	"0.626966703256495"	"0.0458809420797145"
"DLX5"	"0.649241608654192"	"1.91408865015617"	"0.048177373830304"	"118"	"40"	"0.522441841927441"	"0.588913282107574"	"0.0459442042033536"
"DMAC2L"	"-0.715067274236355"	"0.489159202877553"	"0.0347317281344416"	"81"	"77"	"2.04432420798249"	"0.592755214050494"	"0.0440353341349865"
"DMRT2"	"1.16381636828141"	"3.20213049602855"	"0.0161633029745954"	"150"	"8"	"0.312292082174744"	"0.54207830223198"	"0.0300890154981939"
"DMRTB1"	"-0.896946429966908"	"0.40781304608745"	"0.00604020133361032"	"75"	"83"	"2.45210399616682"	"0.623673618733992"	"0.0445444916449412"
"DNAH1"	"-0.718433247558407"	"0.48751547397617"	"0.0288385658478683"	"56"	"102"	"2.05121694260084"	"0.595865349432858"	"0.0476961952114146"
"DNAH6"	"-0.745829419281741"	"0.474340709406191"	"0.0351256105456548"	"34"	"124"	"2.10818928287193"	"0.579948774240761"	"0.0440026715279656"
"DNAH7"	"-1.03212531022421"	"0.356249015744977"	"0.0018330139724059"	"39"	"119"	"2.80702529916842"	"0.619648737650933"	"0.0458299678729404"
"DNAH9"	"0.806723625582041"	"2.24055505051855"	"0.0167586039780814"	"103"	"55"	"0.446317978113755"	"0.609220636663008"	"0.0458490636157694"
"DNAJA1"	"-0.992108154706485"	"0.370794174994283"	"0.00245099734017062"	"46"	"112"	"2.69691399552169"	"0.603732162458836"	"0.0462761827133055"
"DNAJB11"	"0.815513103696557"	"2.26033516118192"	"0.0269644767011953"	"133"	"25"	"0.4424122657443"	"0.560556165386023"	"0.0378446005626419"
"DNAJC12"	"-0.908255347092181"	"0.403227102052368"	"0.00671247814117233"	"74"	"84"	"2.47999203156272"	"0.619831686791072"	"0.0456631276295099"
"DNAJC22"	"1.19104133879537"	"3.29050595541993"	"0.000546872000408275"	"126"	"32"	"0.303904631551527"	"0.631357482619832"	"0.044596578412645"
"DNAL4"	"-1.75923524396667"	"0.172176486493864"	"4.70275146950297e-07"	"25"	"133"	"5.80799399711087"	"0.671606293450421"	"0.0443433513452938"
